"","Spanish","French","German","Italian","Chinese","Filipino, Tagalog","Polish","Korean","Hindi and related","Vietnamese","Japanese","Arabic","Portuguese","Greek","Russian","Persian, Iranian, Farsi","Thai, Siamese, Lao","Navajo","Yiddish, Jewish","Dutch","Armenian","Sub-Saharan Africa","Hebrew, Israeli","Dravidian","Serbo-Croatian, Yugoslavian, Slavonian","Magyar, Hungarian","Czech","Slovak","Swedish","Other East/Southeast Asian","Norwegian","Rumanian","Ukrainian, Ruthenian, Little Russian","Lithuanian","Finnish","Micronesian, Polynesian","Tibetan","Other Malayan","Turkish","Indonesian","Amharic, Ethiopian, etc","Danish","Near East Arabic dialect","Celtic","Siouan languages","Aleut, Eskimo","Albanian","Algonquian","American Indian, n.s","Athapascan","Muskogean","Slovene","Other or not reported","Other Balto-Slavic","Iroquoian","Hawaiian","Shoshonean/Hopi","Keres","Burmese, Lisu, Lolo","Tanoan languages","Other Persian dialects","Pima, Papago","Zuni","African, n.s","Mayan languages","Uralic","Basque","Hamitic","Yuman","Penutian-Sahaptin","Romany, Gypsy","Icelandic","Yaqui and other Sonoran, nec","Other Hokan languages","Other Altaic","Other Indian languages","Aztecan, Nahuatl, Uto-Aztecan","Salish, Flathead","Other Penutian","Kurukh","Caddoan","Caucasian, Georgian, Avar","English","N/A or blank"
"276",6912.5,100,1675,0,0,0,587.5,0,0,412.5,0,0,0,0,0,0,0,0,0,162.5,0,0,0,0,0,0,837.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277",2112.5,637.5,2337.5,0,1100,0,0,0,0,0,312.5,0,0,0,0,0,0,0,0,162.5,0,475,0,362.5,0,0,212.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"278",4025,1362.5,1300,887.5,1250,675,0,0,325,0,0,1375,0,0,0,1150,0,0,0,0,0,0,0,0,0,0,1262.5,0,787.5,0,0,0,0,737.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279",3412.5,475,1662.5,0,1362.5,525,475,687.5,0,0,312.5,0,575,0,0,0,425,0,0,312.5,0,0,0,0,0,0,3537.5,0,162.5,0,100,0,0,0,0,212.5,0,0,0,0,0,312.5,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"280",25775,850,2187.5,1287.5,650,4775,0,0,0,325,25,412.5,0,262.5,0,362.5,0,62.5,0,0,262.5,0,0,0,0,0,225,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612.5,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0
"281",31025,2862.5,3375,837.5,2675,2012.5,1337.5,2612.5,225,1650,2300,225,787.5,262.5,300,550,2075,0,887.5,0,0,325,0,0,262.5,0,225,0,650,0,0,0,0,1125,0,300,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282",3337.5,40025,2112.5,787.5,3062.5,637.5,3887.5,562.5,2762.5,0,0,0,1150,1362.5,0,0,637.5,0,337.5,0,0,0,512.5,0,0,0,87.5,0,637.5,987.5,637.5,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"283",5700,225,250,487.5,0,0,0,0,0,0,0,0,0,0,0,187.5,0,0,237.5,0,0,262.5,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284",2287.5,362.5,300,2725,1137.5,0,1387.5,0,1275,0,0,262.5,0,0,487.5,525,0,0,0,0,0,0,0,0,237.5,550,0,300,0,0,325,0,462.5,162.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"285",3700,712.5,850,2612.5,0,0,1262.5,0,162.5,975,187.5,0,225,350,0,0,0,0,0,362.5,0,0,0,787.5,187.5,1237.5,62.5,350,0,0,0,225,225,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286",3400,300,462.5,250,787.5,662.5,412.5,387.5,712.5,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,187.5,0,0,0,0,0,0,262.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"287",28437.5,425,2225,8250,8350,3862.5,6750,1825,9512.5,225,650,1325,0,1000,550,200,550,0,1562.5,0,0,587.5,900,2050,1075,3937.5,0,837.5,0,0,0,162.5,650,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"288",1950,0,0,1300,700,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,562.5,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289",2400,125,475,1237.5,0,0,0,0,0,0,0,0,712.5,0,0,0,0,0,387.5,0,0,0,0,0,0,0,0,0,0,0,0,0,287.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290",5312.5,725,237.5,1487.5,587.5,0,1725,0,1112.5,650,0,0,450,837.5,287.5,0,0,0,0,0,0,0,325,0,0,0,0,887.5,0,0,0,0,0,187.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1812.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"291",21312.5,2412.5,475,1537.5,0,0,1050,0,0,0,0,325,3825,0,262.5,0,0,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292",9350,2875,2150,5812.5,2087.5,387.5,1250,1487.5,1787.5,0,0,225,450,612.5,0,0,0,0,575,0,0,0,0,0,0,350,0,412.5,225,0,0,487.5,162.5,0,0,0,0,0,0,0,0,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"293",3512.5,1012.5,1137.5,2262.5,562.5,0,650,0,662.5,0,0,687.5,0,287.5,0,0,0,0,262.5,0,0,125,0,0,162.5,200,0,0,0,0,100,0,0,262.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"294",2325,0,412.5,5375,0,1537.5,362.5,0,0,0,325,750,0,1000,837.5,0,412.5,0,0,462.5,0,0,0,0,0,0,0,300,0,0,0,0,262.5,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"295",8300,1150,850,800,0,1037.5,0,1012.5,0,0,0,0,0,0,125,0,0,0,0,0,0,0,250,425,0,650,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"296",15425,0,0,1237.5,0,687.5,650,0,1100,0,0,1037.5,0,612.5,0,0,0,0,225,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"297",5100,0,0,5537.5,0,0,262.5,5037.5,162.5,0,1562.5,0,0,1675,262.5,512.5,0,0,0,0,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"298",5887.5,575,1275,7850,362.5,1287.5,4750,550,2937.5,0,837.5,0,0,1462.5,400,450,0,0,525,225,1887.5,0,787.5,0,875,850,200,362.5,0,0,0,0,225,0,0,0,0,0,0,0,0,187.5,0,0,0,0,262.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"299",7775,412.5,1387.5,6512.5,1337.5,2825,1262.5,2200,2225,0,1237.5,1425,1475,1112.5,0,0,625,0,0,300,0,0,300,525,100,0,200,162.5,0,0,225,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300",22237.5,6100,225,1887.5,300,1175,162.5,0,750,0,425,900,10062.5,0,0,0,0,0,0,0,0,400,0,0,0,0,162.5,300,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"301",12525,7500,550,11725,2175,3212.5,2612.5,1212.5,2275,0,287.5,0,287.5,587.5,525,0,0,0,400,0,0,1412.5,525,0,387.5,0,225,187.5,0,0,0,0,1112.5,0,0,0,0,0,0,0,0,0,0,162.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"302",23925,587.5,687.5,3737.5,675,2512.5,1562.5,1387.5,5737.5,487.5,0,1462.5,450,737.5,325,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"303",6112.5,1150,612.5,2350,0,937.5,562.5,0,937.5,0,0,525,0,0,0,0,0,0,1075,0,0,0,0,612.5,137.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"304",49675,1612.5,837.5,5112.5,3325,1800,3275,775,2637.5,0,0,875,4012.5,712.5,262.5,0,0,0,575,0,362.5,0,0,0,587.5,0,0,0,0,0,0,0,100,400,0,0,0,0,487.5,1137.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"305",11887.5,675,287.5,1625,0,625,3750,325,3050,0,225,1312.5,487.5,0,912.5,0,0,0,637.5,0,0,0,0,0,387.5,725,0,237.5,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"306",9750,2237.5,1112.5,3900,525,837.5,3275,1725,2300,612.5,0,0,325,712.5,587.5,0,525,0,300,612.5,425,0,700,0,0,350,237.5,0,287.5,0,0,0,0,875,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"307",4437.5,2712.5,1537.5,3325,0,350,812.5,3612.5,850,0,0,387.5,862.5,775,125,0,0,0,487.5,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"308",4337.5,912.5,2450,6112.5,0,0,2562.5,0,812.5,0,350,0,287.5,287.5,225,0,0,0,0,0,0,0,287.5,0,0,550,450,162.5,0,0,0,0,287.5,187.5,0,0,0,0,712.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309",7300,1237.5,2937.5,5962.5,3075,0,1825,0,2925,650,0,1900,525,900,0,0,0,0,475,0,0,200,487.5,0,0,725,325,125,0,0,737.5,0,0,200,0,287.5,0,0,612.5,137.5,0,200,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"310",6562.5,525,287.5,4425,0,0,2762.5,300,687.5,0,0,0,0,912.5,0,0,0,0,225,0,0,0,0,0,0,287.5,0,462.5,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"311",987.5,925,650,1025,650,0,62.5,0,0,0,0,350,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312",287550,4350,2512.5,1087.5,0,637.5,1012.5,1350,750,0,300,937.5,0,825,112.5,0,300,46762.5,412.5,1387.5,0,0,225,0,375,487.5,112.5,0,675,0,262.5,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.5,1312.5,1612.5,0,0,0,0,0,0,0,6675,0,5025,0,0,4612.5,0,0,0,0,0,0,0,0,0,0,0,487.5,0,0,0,0,0,0,0,0,0
"313",1737.5,412.5,0,1325,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314",812.5,212.5,562.5,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315",1237.5,1887.5,762.5,137.5,0,0,437.5,900,0,0,250,275,0,0,0,0,287.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,62.5,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316",2450,3700,600,675,0,350,862.5,0,0,0,0,62.5,0,275,75,0,112.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317",1925,350,387.5,2250,0,0,1000,0,0,237.5,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"318",275,2275,312.5,425,0,0,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"319",1537.5,1750,525,1687.5,0,0,75,625,0,250,175,0,0,0,212.5,0,0,0,0,0,0,0,0,625,0,0,0,175,0,0,0,0,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"320",1100,0,0,625,75,0,162.5,287.5,0,0,0,0,137.5,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321",2600,2512.5,737.5,2162.5,750,0,812.5,900,675,0,0,1012.5,0,350,1012.5,387.5,0,0,325,0,200,0,775,0,0,0,0,0,0,0,0,0,312.5,275,0,0,0,0,0,0,0,287.5,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322",6937.5,2175,2725,7937.5,2825,0,5075,150,812.5,275,600,675,0,75,450,0,0,0,1475,75,0,387.5,0,0,0,0,425,675,0,0,350,0,0,137.5,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"323",462.5,87.5,1237.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324",8937.5,1762.5,275,1312.5,0,0,0,0,175,0,0,0,0,0,287.5,0,0,0,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"325",7325,8600,1250,2500,0,1225,312.5,1025,2387.5,0,0,200,0,275,775,600,0,0,2037.5,0,0,62.5,1187.5,0,0,0,0,0,0,0,0,0,287.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"326",49662.5,5500,3937.5,24375,2287.5,1400,1862.5,2150,5987.5,0,6725,1400,4337.5,1125,837.5,812.5,312.5,0,1650,1262.5,275,1175,1425,0,0,200,0,850,912.5,0,0,0,487.5,737.5,0,0,0,375,0,0,0,837.5,0,587.5,0,0,0,0,0,0,0,0,0,325,0,0,0,0,837.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327",11512.5,587.5,787.5,9600,2750,0,175,1250,725,0,0,1775,637.5,450,1462.5,0,0,0,275,0,0,1187.5,500,975,0,0,0,0,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0,412.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"328",149850,20300,5937.5,8425,31300,5162.5,1612.5,2750,3650,0,11662.5,1612.5,3050,1925,4400,937.5,1425,0,5075,2762.5,0,812.5,4837.5,0,1087.5,312.5,312.5,0,1400,0,0,1012.5,0,912.5,350,0,0,350,0,0,0,0,0,462.5,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"329",197987.5,6912.5,1325,13000,2075,3175,0,1762.5,1150,150,0,800,0,2325,3087.5,0,525,0,2287.5,0,275,8112.5,912.5,1475,350,1012.5,0,0,0,1650,0,0,0,0,0,0,0,0,275,0,987.5,0,0,912.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330",155787.5,38625,3187.5,45737.5,30312.5,5175,16525,2112.5,9362.5,350,375,14987.5,0,4237.5,31425,675,625,0,30575,1012.5,0,4275,9025,1300,900,875,0,0,1375,0,750,600,1275,0,0,0,0,0,2450,450,0,250,0,0,0,0,600,0,725,0,0,0,0,0,0,0,0,0,0,0,237.5,0,0,562.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"331",167562.5,23650,4412.5,36687.5,48475,12475,7387.5,34212.5,33475,587.5,1600,3837.5,1925,16437.5,13425,6725,662.5,0,6250,350,3775,2875,3437.5,11250,4200,2825,412.5,0,0,0,0,3937.5,1387.5,612.5,0,0,0,1375,312.5,0,0,0,0,587.5,0,0,462.5,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"332",40725,9537.5,4625,24987.5,3962.5,737.5,2362.5,2675,9912.5,0,1225,350,2050,4612.5,525,3750,0,0,3937.5,250,150,0,2112.5,2412.5,375,0,0,625,287.5,0,0,0,212.5,1612.5,0,0,0,0,0,350,0,0,0,0,0,0,287.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.5,0,0,0,0
"333",4862.5,412.5,1875,3300,0,712.5,5900,0,0,0,0,0,0,0,0,0,875,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0,375,0,0,0,0,562.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334",28325,5487.5,5375,20425,1875,1900,3500,1637.5,2100,1050,687.5,2075,1825,2750,762.5,637.5,350,0,1187.5,337.5,587.5,350,375,450,212.5,212.5,0,0,312.5,0,737.5,0,0,287.5,0,0,0,0,862.5,0,0,587.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"335",562.5,662.5,275,1650,0,0,3837.5,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,237.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"336",2525,1300,775,1900,887.5,0,15537.5,250,1025,0,450,212.5,0,0,350,0,0,0,250,0,0,0,312.5,0,0,0,62.5,250,212.5,0,0,0,350,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"337",9612.5,1150,1200,2237.5,0,0,1625,0,600,1087.5,0,250,175,250,0,0,875,0,250,0,0,0,0,0,425,0,0,0,0,0,0,0,450,0,0,0,0,0,737.5,0,587.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"338",10425,2875,4250,7612.5,175,837.5,2650,587.5,1012.5,0,137.5,350,412.5,1250,275,0,0,0,0,562.5,0,0,0,387.5,0,275,337.5,212.5,425,0,0,775,700,237.5,237.5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"339",1575,212.5,1162.5,2887.5,200,0,1337.5,600,0,0,0,0,487.5,1175,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,0,0,0,0,0,0,662.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"340",7212.5,5937.5,3212.5,7350,2562.5,75,1000,325,800,600,775,1012.5,412.5,0,212.5,1237.5,62.5,0,0,562.5,175,350,0,175,250,0,1150,775,0,0,0,0,1437.5,175,212.5,0,0,75,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"341",262.5,225,37.5,112.5,0,0,187.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"342",637.5,0,712.5,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"343",3525,300,0,0,1200,0,562.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344",4800,3075,2212.5,0,2137.5,150,0,1500,0,0,262.5,1087.5,487.5,337.5,0,0,150,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
