"","Spanish","French","Chinese","German","Hindi and related","Filipino, Tagalog","Italian","Vietnamese","Russian","Korean","Polish","Arabic","Japanese","Portuguese","Dravidian","Sub-Saharan Africa","Greek","Other or not reported","Persian, Iranian, Farsi","Serbo-Croatian, Yugoslavian, Slavonian","Navajo","Hebrew, Israeli","Thai, Siamese, Lao","Yiddish, Jewish","Armenian","Dutch","Rumanian","Ukrainian, Ruthenian, Little Russian","Other East/Southeast Asian","Czech","Tibetan","Magyar, Hungarian","Amharic, Ethiopian, etc","Albanian","Swedish","Other Malayan","Turkish","Norwegian","Indonesian","Micronesian, Polynesian","Hamitic","Slovak","Finnish","Lithuanian","Near East Arabic dialect","Other Balto-Slavic","Celtic","Danish","Hawaiian","Siouan languages","Aleut, Eskimo","Algonquian","Iroquoian","African, n.s","Athapascan","Burmese, Lisu, Lolo","Keres","Muskogean","Other Persian dialects","Icelandic","English","N/A or blank"
"448",9696.12,471.24,0,385.56,0,0,0,0,0,0,0,0,385.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"449",8139.6,342.72,0,471.24,556.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450",4740.96,471.24,385.56,456.96,0,0,0,0,0,0,0,0,0,0,942.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.2,0,0,0,0,0,0,0,0,257.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451",1585.08,685.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452",8810.76,4412.52,1285.2,342.72,171.36,0,0,614.04,0,0,0,0,0,0,0,0,0,257.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453",9938.88,0,1113.84,913.92,0,0,0,271.32,0,428.4,0,1028.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454",156537.36,4498.2,8039.64,7211.4,5512.08,556.92,342.72,4598.16,0,1770.72,0,1927.8,828.24,1884.96,4069.8,728.28,0,299.88,685.44,0,0,0,214.2,0,299.88,428.4,0,0,928.2,2013.48,0,0,0,0,299.88,0,299.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455",352430.4,1328.04,2170.56,6411.72,3041.64,2370.48,728.28,1285.2,0,299.88,1756.44,528.36,599.76,0,0,257.04,556.92,0,257.04,0,0,0,428.4,0,0,0,0,0,0,599.76,1228.08,428.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"456",4712.4,0,0,0,0,428.4,0,0,0,0,0,0,299.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"457",178714.2,299.88,0,942.48,928.2,299.88,0,0,442.68,0,0,0,0,0,0,0,0,428.4,0,0,0,0,0,0,0,514.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"458",101630.76,485.52,85.68,0,0,0,0,114.24,0,0,171.36,0,0,0,0,342.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"459",23019.36,1071,4669.56,728.28,2156.28,642.6,0,128.52,0,428.4,0,0,685.44,314.16,1042.44,0,1071,0,942.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"460",18335.52,1499.4,599.76,913.92,3998.4,1385.16,0,385.56,0,1642.2,0,0,0,514.08,0,385.56,0,0,1328.04,0,0,0,0,0,599.76,0,0,0,0,85.68,0,0,0,0,0,0,514.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.88,0,0
"461",258610.8,5340.72,7254.24,5869.08,11438.28,2798.88,2199.12,6168.96,942.48,1328.04,0,4455.36,3098.76,1328.04,3141.6,2827.44,428.4,342.72,3213,856.8,0,299.88,514.08,0,0,0,0,399.84,0,0,0,0,4112.64,0,0,342.72,342.72,0,257.04,0,0,0,0,0,0,0,385.56,0,0,0,0,0,0,0,0,0,0,0,1456.56,0,0,0
"462",286742.399999999,1328.04,385.56,471.24,942.48,1585.08,0,0,0,342.72,85.68,385.56,85.68,0,171.36,0,0,0,0,0,128.52,0,0,0,0,342.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.68,0,0,0,0,0,0,0,0,0
"463",18035.64,328.44,0,0,642.6,0,0,556.92,0,0,428.4,0,257.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"464",17592.96,1456.56,342.72,428.4,0,42.84,257.04,0,0,1670.76,0,0,0,0,128.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465",21162.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"466",411078.359999999,11009.88,15550.92,3941.28,14365.68,4212.6,0,25318.44,1884.96,2798.88,1256.64,6283.2,2199.12,1156.68,2327.64,3384.36,599.76,4026.96,2356.2,642.6,0,0,899.64,299.88,0,1585.08,1456.56,0,257.04,556.92,0,556.92,0,771.12,0,714,0,385.56,0,0,0,0,0,0,0,0,299.88,0,0,0,0,0,0,471.24,0,0,0,0,0,0,0,0
"467",213585.959999999,6868.68,5454.96,8725.08,4112.64,1642.2,1113.84,2998.8,856.8,942.48,1242.36,1685.04,471.24,0,1156.68,2441.88,0,599.76,0,0,0,0,0,0,0,0,0,0,0,3898.44,0,0,0,0,771.12,1071,342.72,0,0,271.32,0,0,0,0,0,0,428.4,0,0,0,0,0,0,0,0,428.4,0,0,0,0,0,0
"468",7339.92,257.04,0,0,342.72,0,0,414.12,0,0,0,471.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"469",265807.919999999,7596.96,3684.24,13223.28,8039.64,2184.84,257.04,7382.76,385.56,2213.4,257.04,3598.56,2227.68,899.64,1513.68,3641.4,471.24,185.64,685.44,1670.76,85.68,1199.52,2313.36,0,0,128.52,728.28,0,0,2227.68,442.68,0,0,0,0,571.2,0,0,0,0,0,0,0,0,0,0,0,514.08,0,0,199.92,0,0,0,0,0,0,0,428.4,0,0,0
"470",220897.32,0,0,2727.48,728.28,0,299.88,0,0,0,0,0,0,0,0,85.68,0,0,0,0,0,0,0,471.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.2,0,0,0,0,0,0
"471",57020.0399999999,0,0,257.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.68,0,0,0,0,0,0,0,0,0,0
"472",28774.2000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"473",27460.44,0,0,556.92,599.76,0,0,0,0,0,0,728.28,0,0,599.76,0,0,499.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"474",11466.84,342.72,0,642.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"475",10510.08,742.56,0,556.92,0,299.88,0,0,0,0,0,0,0,0,0,0,0,514.08,0,0,0,0,0,0,0,0,0,0,0,299.88,0,0,0,0,85.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"476",7939.68,514.08,0,371.28,0,85.68,0,0,0,0,0,0,742.56,0,0,0,0,0,0,0,1856.4,0,0,0,0,0,0,0,0,0,0,656.88,0,0,0,0,0,85.68,0,0,0,0,0,0,0,0,0,85.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"477",6397.44,1085.28,0,1142.4,0,285.6,42.84,271.32,228.48,656.88,85.68,0,0,0,0,328.44,0,528.36,0,128.52,4641,0,85.68,0,0,799.68,371.28,0,0,0,0,0,0,0,0,0,0,0,0,328.44,0,0,0,0,0,0,0,614.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"478",15408.12,228.48,828.24,1270.92,614.04,1785,714,0,85.68,0,0,0,1613.64,1156.68,0,0,0,0,0,0,142.8,0,0,0,0,514.08,0,0,0,0,0,0,0,0,571.2,0,0,0,0,0,0,0,0,0,0,0,0,85.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"479",8839.32,1370.88,2241.96,614.04,571.2,0,428.4,0,0,0,0,0,599.76,2870.28,0,0,0,0,0,0,628.32,428.4,0,0,471.24,328.44,0,0,0,0,285.6,0,0,0,0,0,0,942.48,0,0,0,0,0,0,0,0,0,0,0,285.6,0,0,0,0,0,0,0,0,0,0,0,0
"480",33186.72,2727.48,1542.24,4069.8,0,1413.72,328.44,0,2470.44,1342.32,1827.84,1599.36,1170.96,1984.92,0,0,471.24,1256.64,0,2099.16,1028.16,0,0,0,1599.36,0,656.88,0,157.08,0,0,0,0,0,414.12,0,0,228.48,0,328.44,0,0,0,0,0,0,0,0,0,0,0,0,0,614.04,0,0,0,0,0,0,0,0
"481",1656.48,13994.4,0,1071,0,0,542.64,0,599.76,0,2241.96,756.84,0,299.88,0,271.32,0,0,0,1056.72,0,71.4,0,0,0,828.24,0,0,0,528.36,0,0,0,0,614.04,0,0,228.48,0,0,0,0,0,185.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"482",2513.28,656.88,0,571.2,0,0,0,0,0,0,0,0,0,399.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"483",21077.28,1770.72,1713.6,799.68,1042.44,828.24,242.76,1313.76,314.16,271.32,0,799.68,328.44,0,0,0,0,614.04,1242.36,0,0,0,885.36,0,0,242.76,285.6,728.28,0,0,0,0,2841.72,0,485.52,0,0,314.16,0,0,314.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484",8996.4,1128.12,714,0,514.08,885.36,199.92,0,0,242.76,813.96,2541.84,756.84,0,0,442.68,442.68,399.84,856.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1685.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"485",56434.56,6954.36,10924.2,3884.16,17207.4,5226.48,1927.8,12166.56,1170.96,9253.44,1385.16,3612.84,0,599.76,5783.4,2656.08,1370.88,314.16,5197.92,1213.8,285.6,0,1770.72,0,1599.36,871.08,0,0,0,0,0,0,3298.68,871.08,242.76,0,0,371.28,0,0,1028.16,0,0,1413.72,0,1042.44,0,0,0,0,0,0,0,0,0,1656.48,0,0,0,0,0,0
"486",63774.48,14722.68,4112.64,10581.48,2499,4069.8,4326.84,7040.04,2384.76,3641.4,985.32,3855.6,528.36,1085.28,728.28,3070.2,1585.08,1470.84,1199.52,0,0,0,0,185.64,0,828.24,0,0,1042.44,556.92,0,442.68,0,0,0,0,399.84,442.68,0,0,0,0,114.24,0,0,0,285.6,0,0,0,0,0,0,0,0,0,0,0,285.6,0,0,0
"487",1056.72,514.08,157.08,1927.8,0,157.08,0,0,0,0,0,0,828.24,0,0,399.84,0,0,0,0,0,0,0,0,285.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"488",285.6,285.6,0,0,0,0,242.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.92,0,0,0,0,0,0,285.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"489",2684.64,1899.24,0,599.76,0,0,813.96,685.44,0,1113.84,0,285.6,0,0,42.84,0,0,242.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"490",6040.44,471.24,0,642.6,0,0,0,285.6,0,0,0,0,0,0,642.6,0,271.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"491",3570,285.6,0,928.2,99.96,199.92,0,0,0,0,0,0,671.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"492",5326.44,399.84,2142,614.04,485.52,3041.64,199.92,0,0,0,0,0,671.16,1071,0,0,271.32,0,556.92,0,0,0,1570.8,0,0,214.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"493",5297.88,528.36,0,756.84,314.16,3827.04,0,0,199.92,0,0,0,128.52,0,0,485.52,285.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"494",1670.76,1113.84,399.84,0,0,0,0,0,0,428.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"495",9610.44,0,0,199.92,0,0,0,0,0,0,0,0,0,0,0,0,0,42.84,0,0,0,0,0,0,0,0,0,1099.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"496",2084.88,285.6,0,813.96,0,742.56,42.84,756.84,0,3013.08,0,0,485.52,371.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.28,0,0,0,0,742.56,0,0,0,0,0,0,0,0,342.72,0,0,0,0,0,0,0,0,0,0,0,0,0
"497",11109.84,4198.32,9710.4,2213.4,1370.88,6597.36,1042.44,8582.28,2527.56,3055.92,0,0,3998.4,171.36,328.44,242.76,0,699.72,856.8,728.28,0,0,656.88,0,0,699.72,514.08,0,0,0,0,285.6,828.24,0,499.8,0,0,656.88,414.12,0,257.04,0,0,0,0,0,0,0,0,0,0,0,0,742.56,0,0,0,0,0,0,0,0
"498",24661.56,4383.96,9481.92,4312.56,3998.4,3755.64,913.92,11266.92,5697.72,6054.72,1727.88,1485.12,4141.2,1370.88,2727.48,328.44,1313.76,0,871.08,856.8,0,285.6,171.36,0,0,328.44,2284.8,3355.8,1942.08,0,0,285.6,2270.52,0,499.8,414.12,0,571.2,942.48,1056.72,1570.8,0,0,328.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"499",17493,3227.28,456.96,3470.04,271.32,3684.24,656.88,1099.56,299.88,6568.8,328.44,0,1799.28,128.52,0,328.44,371.28,813.96,0,656.88,0,0,0,0,0,571.2,871.08,1542.24,1156.68,228.48,0,0,0,0,0,0,0,656.88,599.76,913.92,0,0,0,0,0,0,0,414.12,0,0,0,242.76,0,0,0,0,0,0,0,0,0,0
"500",4612.44,0,0,671.16,614.04,3584.28,0,0,0,0,0,128.52,471.24,0,0,0,0,128.52,0,0,0,0,0,0,0,0,0,0,0,913.92,0,0,0,0,0,0,0,242.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501",8510.88,1156.68,0,2556.12,0,242.76,257.04,85.68,128.52,257.04,0,0,0,0,85.68,0,456.96,199.92,0,0,299.88,0,257.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.76,0,42.84,0,0,242.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"502",21162.96,242.76,2156.28,114.24,0,756.84,0,0,328.44,0,0,114.24,299.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"503",7811.16,2056.32,414.12,1071,371.28,571.2,0,828.24,614.04,328.44,0,742.56,242.76,699.72,0,0,0,542.64,0,0,0,0,0,0,0,0,0,2027.76,0,0,0,371.28,0,0,0,0,0,0,0,756.84,0,0,0,0,0,0,0,328.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"504",25661.16,199.92,0,371.28,0,0,0,0,0,0,0,0,71.4,0,0,0,0,0,0,242.76,157.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.76,0,0,0,0,0,0,0,0,0,0
"505",9910.32,0,556.92,414.12,0,214.2,128.52,0,0,257.04,0,0,1113.84,0,0,0,0,642.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"506",4426.8,585.48,628.32,3170.16,0,1556.52,299.88,2441.88,3213,0,0,542.64,299.88,0,0,585.48,0,0,0,0,0,0,0,0,0,0,1656.48,2099.16,0,0,0,0,0,0,0,0,0,0,0,456.96,0,0,785.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"507",5640.6,0,0,942.48,2113.44,328.44,0,742.56,0,0,0,0,456.96,0,0,0,0,85.68,0,42.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"508",7239.96,742.56,0,242.76,0,499.8,85.68,0,0,0,0,0,285.6,0,0,285.6,0,285.6,0,285.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.48,0,114.24,0,0,0,0,0,0,0,171.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"509",12038.04,1442.28,1485.12,1513.68,656.88,1899.24,585.48,1913.52,5155.08,1385.16,0,0,614.04,871.08,785.4,456.96,257.04,2142,0,414.12,0,0,0,0,0,0,742.56,1456.56,157.08,0,0,0,0,0,0,414.12,0,314.16,0,0,0,0,0,328.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.28,0,0
"510",2384.76,1927.8,0,414.12,728.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"511",1156.68,785.4,0,742.56,0,0,471.24,0,0,0,899.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"512",1556.52,671.16,614.04,571.2,0,0,1142.4,99.96,0,0,0,0,114.24,0,0,0,99.96,0,0,456.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"513",771.12,0,0,0,257.04,0,257.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.04,214.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"514",214.2,871.08,0,314.16,0,0,0,199.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"515",1228.08,685.44,0,0,199.92,0,257.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"516",1556.52,0,942.48,2227.68,813.96,0,0,0,0,0,0,0,471.24,628.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"517",985.32,0,0,0,0,0,0,0,0,0,314.16,0,371.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"518",2070.6,357,0,257.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"519",556.92,499.8,0,128.52,0,0,0,0,0,128.52,128.52,0,0,0,0,0,0,371.28,0,0,0,0,0,0,0,0,0,0,0,128.52,0,0,0,0,0,0,0,357,0,0,0,0,371.28,0,0,0,0,0,0,0,0,57.12,0,0,0,0,0,0,0,0,0,0
"520",4426.8,257.04,0,0,171.36,0,0,0,0,0,314.16,0,771.12,0,0,0,885.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.32,0,0,0,0,0,0,0,0,0,0
"521",257.04,0,0,2184.84,0,0,1456.56,0,328.44,0,0,0,0,0,0,0,0,571.2,0,0,0,0,0,0,0,385.56,0,0,0,0,0,0,0,285.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"522",3641.4,571.2,0,0,0,0,0,0,0,0,956.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"523",3927,128.52,0,185.64,1527.96,285.6,71.4,0,514.08,0,699.72,0,0,0,0,0,0,0,0,0,0,0,314.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"524",6083.28,2213.4,2527.56,3512.88,371.28,0,0,0,0,0,199.92,0,0,0,0,0,0,257.04,0,1085.28,0,0,0,0,0,242.76,0,0,0,0,2613.24,0,0,0,0,0,0,0,0,0,0,0,0,257.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"525",2870.28,371.28,0,1685.04,0,442.68,0,0,0,0,0,0,371.28,0,0,0,0,214.2,0,0,0,0,0,0,0,0,0,0,0,0,885.36,0,0,0,0,0,0,257.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"526",1299.48,0,0,2284.8,0,257.04,0,0,0,0,642.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.64,0,0,0,0,0,0,0,0,0,0
"527",6283.2,0,0,699.72,1385.16,385.56,1156.68,956.76,628.32,0,442.68,442.68,314.16,0,0,0,385.56,0,0,0,0,0,0,0,314.16,0,0,0,0,0,0,628.32,0,0,0,0,0,0,0,0,0,0,214.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"528",27931.68,1156.68,1527.96,3698.52,571.2,0,1185.24,0,0,0,571.2,0,0,0,885.36,499.8,456.96,185.64,942.48,828.24,0,642.6,0,514.08,0,0,0,0,0,0,0,0,699.72,0,0,0,0,0,0,542.64,0,0,314.16,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0
"529",1870.68,642.6,214.2,3198.72,0,128.52,0,0,0,214.2,1713.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885.36,0,0,0,0,442.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.64,0,0,0,0,0,0,0,0,0,0
"530",8996.4,2541.84,2741.76,2056.32,3055.92,0,0,0,1470.84,1513.68,371.28,456.96,499.8,885.36,828.24,699.72,642.6,828.24,0,442.68,0,0,1542.24,0,0,0,0,0,0,0,699.72,0,0,0,0,899.64,0,214.2,571.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"531",2027.76,771.12,0,1256.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"532",371.28,699.72,0,1028.16,0,242.76,0,0,0,0,314.16,0,0,0,0,0,0,257.04,71.4,0,0,0,0,0,0,0,0,0,0,0,1213.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"533",813.96,499.8,0,2313.36,0,0,0,0,0,0,185.64,0,0,0,0,0,0,642.6,0,128.52,0,0,185.64,0,0,442.68,0,0,0,0,0,0,0,0,0,0,0,314.16,0,0,0,0,199.92,0,0,0,0,214.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"534",1156.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"535",4155.48,371.28,0,4526.76,0,442.68,0,0,0,0,813.96,0,0,0,0,0,0,385.56,0,0,0,0,0,0,0,0,0,0,0,385.56,328.44,0,0,0,0,0,0,2327.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
